@RELATION Starcraft_PvT_Terran

@ATTRIBUTE TerranDepot INTEGER
@ATTRIBUTE TerranGas INTEGER
@ATTRIBUTE TerranSecondGas INTEGER
@ATTRIBUTE TerranExpansion INTEGER
@ATTRIBUTE TerranSecondExpansion INTEGER
@ATTRIBUTE TerranThirdExpansion INTEGER
@ATTRIBUTE TerranFourthExpansion INTEGER
@ATTRIBUTE TerranBarracks INTEGER
@ATTRIBUTE TerranSecondBarracks INTEGER
@ATTRIBUTE TerranThirdBarracks INTEGER
@ATTRIBUTE TerranMarine INTEGER
@ATTRIBUTE TerranMedic INTEGER
@ATTRIBUTE TerranFirebat INTEGER
@ATTRIBUTE TerranBunker INTEGER
@ATTRIBUTE TerranAcademy INTEGER
@ATTRIBUTE TerranStem INTEGER
@ATTRIBUTE TerranComsat INTEGER
@ATTRIBUTE TerranEbay INTEGER
@ATTRIBUTE TerranTurret INTEGER
@ATTRIBUTE TerranInfantryAttack1 INTEGER
@ATTRIBUTE TerranInfantryArmor1 INTEGER
@ATTRIBUTE TerranInfantryAttack2 INTEGER
@ATTRIBUTE TerranInfantryArmor2 INTEGER
@ATTRIBUTE TerranFactory INTEGER
@ATTRIBUTE TerranSecondFactory INTEGER
@ATTRIBUTE TerranThirdFactory INTEGER
@ATTRIBUTE TerranMachineShop INTEGER
@ATTRIBUTE TerranSiege INTEGER
@ATTRIBUTE TerranMines INTEGER
@ATTRIBUTE TerranVulture INTEGER
@ATTRIBUTE TerranTank INTEGER
@ATTRIBUTE TerranGoliath INTEGER
@ATTRIBUTE TerranArmory INTEGER
@ATTRIBUTE TerranSecondArmory INTEGER
@ATTRIBUTE TerranMetalAttack1 INTEGER
@ATTRIBUTE TerranMetalArmor1 INTEGER
@ATTRIBUTE TerranMetalAttack2 INTEGER
@ATTRIBUTE TerranMetalArmor2 INTEGER
@ATTRIBUTE TerranStarport INTEGER
@ATTRIBUTE TerranControlTower INTEGER
@ATTRIBUTE TerranWraith INTEGER
@ATTRIBUTE TerranCloak INTEGER
@ATTRIBUTE TerranDropship INTEGER
@ATTRIBUTE TerranValkyrie INTEGER
@ATTRIBUTE TerranScienceFacility INTEGER
@ATTRIBUTE TerranVessel INTEGER
@ATTRIBUTE TerranGhost INTEGER
@ATTRIBUTE TerranNuke INTEGER
@ATTRIBUTE TerranBattlecruiser INTEGER
@ATTRIBUTE TerranAirAttack INTEGER
@ATTRIBUTE TerranAirArmor INTEGER
@ATTRIBUTE midBuild {Bio,TwoFactory,VultureHarass,SiegeExpand,Standard,FastDropship,Unknown}

@DATA
1415,2525,16695,12400,15180,18225,25430,2165,0,0,3435,0,0,0,3420,0,20445,10670,11765,0,0,0,0,4300,4700,13695,5570,10985,7180,6025,6275,23665,18920,37140,21025,21050,26310,31790,5640,9130,0,0,9790,0,18820,0,0,0,0,0,0,TwoFactory
1615,2425,13290,9820,12370,18175,21185,2290,3955,32025,4275,0,0,8505,15425,0,18630,7795,9060,0,0,0,0,3825,10805,11390,5160,6250,11395,14660,5920,32300,12235,35585,17035,22560,29795,39700,5130,6235,0,42455,6940,0,26660,0,33465,43280,0,42410,0,FastDropship
1450,2690,11640,6475,9040,13270,13955,2220,31285,0,4390,0,0,0,11830,0,13115,7585,8575,0,0,0,0,4120,4315,10620,5595,7530,14645,14030,6215,13435,11385,11720,13500,13515,18955,18965,9135,10275,30420,30445,10925,30405,17700,0,33035,35285,0,30365,30370,TwoFactory
1295,2535,17280,16040,20645,24160,26835,2120,7015,17340,4795,0,0,0,21955,0,27100,6245,7505,0,0,0,0,3770,10110,24600,5075,6135,27530,17125,5700,0,22650,31320,31630,34645,0,0,5090,6370,21905,0,7250,0,0,0,0,0,0,0,0,FastDropship
1290,2905,15175,6380,13465,24645,0,2570,3405,5435,3885,0,0,4805,15375,0,16890,10210,11560,0,0,0,0,4450,8085,9450,5925,7315,13915,13085,6565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bio
1470,2700,15220,10080,0,0,0,2145,8840,0,3445,0,0,0,0,0,0,10335,12545,0,0,0,0,3970,4875,0,5260,8675,0,0,5875,7530,5605,0,7185,11400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TwoFactory
1505,2400,18935,10740,14010,19755,21835,2180,4365,6630,3830,0,0,0,13640,0,15235,7835,9535,0,0,0,0,3890,4895,12720,5305,8660,6850,6865,5960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TwoFactory
1515,2705,16740,14795,0,0,0,2275,4665,11465,4120,0,0,14935,8875,0,10195,9210,10290,0,0,0,0,4265,5830,17270,5750,9545,6705,8330,6515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Standard
1495,2620,11695,7695,9660,15660,17850,2220,3535,10345,3645,0,0,0,11815,0,13805,8600,9560,0,0,0,0,3835,4990,12565,5410,6160,13985,6375,6035,19495,18040,0,0,0,0,0,8290,9425,10225,19580,11365,0,14275,0,0,0,0,0,0,Bio
1475,2465,20245,16240,19795,22540,22930,2215,4495,8465,4010,0,0,0,17985,0,20175,8945,10500,0,0,0,0,3780,5010,20470,5065,9095,6985,6450,5680,0,23815,25970,27795,0,0,0,12685,13845,0,0,14470,0,0,0,0,0,0,0,0,TwoFactory
1554,2672,17534,12928,14976,19586,21748,2268,0,0,4640,0,0,0,14496,0,15880,7828,8926,0,0,0,0,3906,5060,14396,5196,6374,7638,6418,5802,24744,20624,0,22044,22060,0,0,23780,0,0,0,0,0,0,0,0,0,0,0,0,TwoFactory
1440,2086,18410,8964,11090,11326,16012,2694,12612,25522,0,0,0,0,9084,0,11244,7606,9142,0,0,0,0,3922,4926,20936,5482,8204,0,0,6374,6542,5290,27846,22078,0,0,0,5172,6330,0,0,6990,0,31840,0,0,0,0,0,0,TwoFactory
1620,2730,20425,17935,0,0,0,2330,25670,0,5555,0,0,0,0,0,0,16195,17825,0,0,0,0,4120,4965,5235,5475,12710,7940,6550,6110,0,0,0,0,0,0,0,20735,22565,0,0,23270,0,0,0,0,0,0,0,0,TwoFactory
1470,2480,17375,9010,0,0,0,2080,0,0,4220,0,0,8330,14495,0,18485,7875,8915,0,0,0,0,3935,10085,14685,5320,6445,15810,16620,5945,0,0,0,0,0,0,0,5470,6600,0,0,7225,0,0,0,0,0,0,0,0,FastDropship
1455,2490,11755,7920,14530,16215,23210,2205,16695,0,3460,0,0,4690,12690,0,14310,5325,6670,0,0,0,0,3750,8875,9295,5200,5885,10915,10950,5875,18750,14365,22265,16095,0,0,0,16480,18595,20145,20160,24555,0,18635,0,0,0,0,22230,24490,SiegeExpand
1575,2510,11965,8170,10710,0,0,2325,3650,5885,3735,24595,0,0,14095,0,17325,8355,9490,0,0,0,0,3840,10120,12125,5205,5925,13540,11455,5920,0,0,0,0,0,0,0,5130,6395,0,0,7110,0,0,0,0,0,0,0,0,Bio
1410,2655,10490,8575,16320,20505,21730,2165,3535,11875,3990,0,0,0,10085,0,11470,8505,9985,0,0,0,0,3915,4550,9745,5180,8820,6045,5865,5800,40650,19020,23930,22500,25710,30395,30405,25740,30425,0,0,33000,0,29130,0,0,0,0,0,0,Bio
1450,2730,29185,13210,17215,25280,0,2260,30740,0,3510,0,0,9540,15035,0,17315,10790,11910,0,0,0,0,4210,5090,10490,5560,7555,6315,6370,6290,0,0,0,0,0,0,0,28965,30410,0,0,0,0,0,0,0,0,0,0,0,TwoFactory
1405,2715,22065,15195,17680,0,0,2230,15935,0,3530,0,0,9895,0,0,0,7900,9085,0,0,0,0,4050,4905,12610,5520,7630,6415,6185,6160,0,22090,0,0,0,0,0,15120,16480,0,0,18285,0,0,0,0,0,0,0,0,TwoFactory
1390,2750,21030,13225,18205,0,0,2130,15255,0,3425,0,0,0,10005,0,11360,7275,8530,0,0,0,0,3995,4855,10040,5290,11095,5965,6150,5920,30750,28210,0,29825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TwoFactory
1375,2870,15500,13290,17440,25485,26200,2360,10395,14235,3630,0,0,8360,17765,0,19215,10225,11335,0,0,0,0,4210,5090,17645,5570,7415,6195,6355,6190,20385,13245,0,14615,18670,28550,0,18700,26380,0,0,0,0,26365,29805,0,0,0,0,0,TwoFactory
1500,2770,0,5430,7825,23545,0,2210,4990,7380,3480,8115,20435,20930,6670,8960,8435,16835,17930,21765,0,0,0,4100,4325,15520,5650,10050,0,0,6290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TwoFactory
1430,2705,18275,15150,17160,24695,27660,2235,10385,10940,3520,0,0,10345,0,0,0,9720,10705,0,0,0,0,4045,5050,8910,5380,7295,6060,6325,6015,0,0,0,0,0,0,0,15590,17095,0,0,17925,0,0,0,0,0,0,0,0,TwoFactory
1450,2685,34525,16335,16935,19335,28495,2185,0,0,3455,0,0,6375,0,0,0,11300,17315,0,0,0,0,4085,4925,12255,7360,9550,8305,5340,8440,0,0,0,0,0,0,0,16360,18205,0,0,20265,0,0,0,0,0,0,0,0,TwoFactory
1430,2815,12960,9430,10875,15765,21065,2160,11230,0,3475,0,0,0,19430,0,20870,8680,9680,0,0,0,0,4095,4805,4905,5400,12275,6180,6895,6170,0,25280,26750,26735,28385,33595,33605,21480,22895,0,0,25675,0,28420,0,0,0,0,0,0,TwoFactory
1430,2520,0,11758,12878,15180,19370,2362,7786,0,16998,0,0,0,13108,0,16768,7298,8616,0,0,0,0,3702,5000,11884,5100,8666,5908,5840,7312,10094,8550,0,0,0,0,0,4958,6096,0,0,6708,0,0,0,0,0,0,0,0,FastDropship
1450,2830,15615,10550,18580,21405,23715,2185,13175,15350,3470,0,0,0,16790,0,23170,10060,13405,0,0,0,0,4040,5480,13060,5460,7935,6095,6755,6750,29580,28090,0,29635,29645,0,0,28155,0,0,0,0,0,0,0,0,0,0,0,0,Standard
1425,2535,21530,13100,17160,32110,0,2155,6465,32435,7455,0,0,9125,14565,0,15890,13985,16735,0,0,0,0,3710,4405,4975,5255,8105,6840,5895,6935,0,0,0,0,0,0,0,5000,6160,8835,0,6785,0,0,0,0,0,0,0,0,TwoFactory
1470,2745,0,0,0,0,0,2230,3535,4330,3640,0,0,8485,0,0,0,9480,11320,0,0,0,0,3975,5435,9125,5615,7950,6680,6765,6245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bio
1404,2636,33184,10194,12844,13636,19982,2110,0,0,3416,0,0,0,18566,0,19948,7960,10248,0,0,0,0,4088,4822,11138,5358,9176,7638,5988,7322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TwoFactory
1450,2814,23366,11002,13218,13818,17748,2304,8054,0,0,0,0,0,11280,0,12924,7952,9274,0,0,0,0,4088,4744,18288,5408,8322,6076,6006,7556,8246,6968,0,21294,0,0,0,5522,6670,0,0,7370,0,0,0,0,0,0,0,0,TwoFactory
1430,2736,17532,12330,15652,19210,20562,2174,0,0,3434,0,0,0,17360,0,19138,7318,9160,0,0,0,0,4028,4904,15014,5346,7638,6080,6316,5970,22500,20972,0,0,0,0,0,17888,19972,0,0,20922,0,0,0,0,0,0,0,0,TwoFactory
1425,2695,0,14230,17115,20210,0,2140,14755,0,3405,0,0,8995,21000,0,22650,8165,9145,0,0,0,0,4070,4945,10830,5330,7280,5990,6225,5960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TwoFactory
1470,4515,14225,4895,11180,23725,0,2195,5600,6825,3475,8050,0,17040,6405,9385,8180,9010,10010,0,0,0,0,5840,15020,19550,7120,8235,0,0,7790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bio
1430,2740,18080,11945,13990,18410,19115,2065,10070,0,3325,0,0,0,15705,0,17570,8100,9130,0,0,0,0,3975,4845,12515,5285,7250,5935,6135,5915,0,0,0,0,0,0,0,21810,23230,0,0,0,0,0,0,0,0,0,0,0,TwoFactory
1400,2070,0,11025,13955,24985,0,2455,4460,7925,3795,0,0,10145,21555,0,23380,8515,9660,0,0,0,0,4165,4880,9435,5440,6130,7515,6345,6065,0,26950,0,0,0,0,0,15235,18190,16695,0,19895,0,0,0,0,0,0,0,0,TwoFactory
1530,2740,12310,8950,11155,12760,22095,2415,12185,0,3740,0,0,0,14205,0,16105,9530,10865,0,0,0,0,4475,5715,14260,5755,10810,6415,7025,6450,39200,16260,0,17710,17735,24720,26870,20375,21720,0,0,38510,0,21740,0,0,0,0,17745,0,TwoFactory
1385,2850,13150,7065,16675,28595,33575,2235,12970,40445,3475,0,0,9855,14610,0,16700,8865,13350,0,0,0,0,4070,4865,7750,5370,8260,6050,6645,6010,31930,22530,43500,24440,47920,43450,52020,24875,27200,0,0,27860,0,40415,0,43060,44895,0,0,0,TwoFactory
1605,2535,14630,10985,13675,17375,23100,2265,8505,14545,3565,0,0,0,18365,0,19805,13785,14810,0,0,0,0,3735,8895,13035,5045,7440,12780,10760,5940,0,17530,0,0,0,0,0,5235,6585,0,0,7250,0,0,0,0,0,0,0,0,FastDropship
1445,2620,15805,11455,11680,13575,18635,2175,4255,0,3415,6035,0,0,4690,0,6135,15670,16870,0,0,0,0,3820,9845,12915,5065,11485,5720,5795,9250,0,22965,0,24450,31635,0,0,7090,8540,0,0,9240,0,0,0,0,0,0,0,0,VultureHarass
1535,2650,13850,9780,12170,19405,28100,2245,8650,9640,4805,0,0,12900,6580,0,8465,7055,8210,0,0,0,0,3865,5650,12095,6160,11240,6815,6850,11465,26205,23925,28050,28030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TwoFactory
1440,2710,0,0,0,0,0,2195,0,0,3475,0,0,0,0,0,0,0,0,0,0,0,0,3980,0,0,5255,0,5905,6565,5875,0,0,0,0,0,0,0,5285,6435,8795,0,7065,0,0,0,0,0,0,0,0,FastDropship
1415,2705,16625,9965,12155,15060,20055,2390,10305,11055,3655,0,0,7890,16755,0,19990,14775,16815,0,0,0,0,3955,8845,16535,5275,10100,6100,6690,6055,0,0,0,0,0,0,0,5305,6455,0,0,7215,0,0,0,0,0,0,0,0,FastDropship
1525,2605,15755,11840,14250,18200,18420,2205,3655,5685,0,0,0,0,15950,0,18585,6745,7710,0,0,0,0,3835,12775,14305,5130,6945,15565,15600,5760,0,24155,27590,26240,29085,0,0,5100,6250,7085,0,6900,0,0,0,0,0,0,0,0,Bio
1430,2670,13905,8915,12955,21255,0,2135,0,0,3750,0,0,0,11745,0,13100,8265,9535,0,0,0,0,4040,4715,12280,5380,10760,6695,6615,6040,0,19530,0,21600,21625,25875,25890,22940,24285,0,0,25580,0,24310,0,0,0,0,0,0,TwoFactory
1355,2680,0,0,0,0,0,2150,8290,0,3430,0,0,3660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bio
1455,2390,0,0,0,0,0,2310,0,0,3675,0,0,0,0,0,0,0,0,0,0,0,0,4105,5085,0,5585,0,6375,6515,6220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TwoFactory
1410,2675,13435,11170,18240,0,0,2420,13215,0,3680,0,0,0,16860,0,18210,13105,14345,0,0,0,0,3965,4825,14635,5280,11520,5920,6060,5895,0,19910,0,21865,21875,0,0,7840,9055,0,0,9775,0,26065,0,0,0,0,0,0,TwoFactory
1540,2870,14700,11080,14145,0,0,2330,2645,0,4015,0,0,0,12440,0,14315,6420,7525,0,0,0,0,4410,12770,14775,5940,8015,17460,16340,6590,0,0,0,0,0,0,0,5735,8455,7170,0,9215,0,0,0,0,0,0,0,0,Bio
1495,2610,4200,6205,8465,0,0,2300,0,0,3565,8575,0,0,5800,8545,8530,9740,10840,0,0,0,0,5460,10505,12535,6755,7620,12940,13465,7375,0,0,0,0,0,0,0,8930,10145,0,0,11220,0,0,0,0,0,0,0,0,SiegeExpand
1365,2660,0,0,0,0,0,2360,0,0,3625,0,0,0,12055,0,0,8935,9925,0,0,0,0,3930,8335,9465,5270,0,5915,6490,5975,0,0,0,0,0,0,0,5205,6310,0,0,7270,0,0,0,0,0,0,0,0,FastDropship
1370,2460,0,0,0,0,0,2370,0,0,3970,0,0,0,0,0,0,0,0,0,0,0,0,3720,4615,0,5130,0,5885,5920,5745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TwoFactory
1525,2515,15355,7800,21480,23930,28395,2175,3880,0,0,0,0,0,13345,0,14865,8710,10135,0,0,0,0,3820,4610,5565,5585,14545,6515,5065,8170,0,24900,0,26470,26475,30555,30560,25425,29290,0,0,31485,0,29265,0,0,0,0,0,0,TwoFactory
1410,2695,16285,13025,21265,0,0,2130,14975,0,3385,0,0,8210,18345,0,19620,12140,13255,0,0,0,0,4040,5390,5525,5825,11045,6520,6745,6475,22040,18750,0,20785,25075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TwoFactory
1460,2535,13110,8705,11150,11795,15985,2140,4710,7465,3435,0,0,11740,12420,0,13675,7550,8600,0,0,0,0,3700,4965,9870,5035,7420,13290,13030,5765,0,10175,0,0,0,0,0,5455,6570,22890,0,7400,0,0,0,0,0,0,0,0,TwoFactory
1435,2790,9370,5480,7935,19720,27755,2210,5015,7860,5545,0,0,0,10085,0,11475,6675,7675,0,0,0,0,4090,7485,10915,5340,7080,9745,10475,6150,26875,11780,0,13230,22900,28815,0,12835,14315,0,0,14980,0,22975,0,0,0,0,0,0,SiegeExpand
1435,2615,0,5420,8190,8655,9905,2155,0,0,3380,0,0,0,0,0,0,5640,6630,0,0,0,0,3780,8230,0,5035,0,0,8435,5895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SiegeExpand
1490,2614,10530,8158,12600,19708,24892,2216,4374,7574,3640,0,0,0,13202,0,15278,8364,9484,0,0,0,0,3952,4916,11544,5224,9228,7046,6616,5864,30324,20986,0,23458,23526,30050,30068,26448,30030,0,0,0,0,28780,0,0,0,0,0,0,TwoFactory
1425,2730,9105,5575,7535,7755,13985,2190,5440,6610,0,0,0,0,11105,0,12400,6775,7850,0,0,0,0,3900,9520,10860,5150,7610,6375,6915,5910,0,19700,0,20970,21045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SiegeExpand
1488,2682,12240,8254,10440,16452,21770,2108,4816,8220,3376,0,0,0,10888,0,12796,8494,9668,0,0,0,0,3982,4902,12650,5280,9500,6972,6704,5922,28330,19614,0,21248,21260,30606,30618,25068,36028,47800,44812,46082,0,26802,0,0,0,0,44780,44756,TwoFactory
1480,5135,0,4410,6525,10585,12550,2325,15215,0,3715,0,0,0,19420,0,0,5815,6985,0,0,0,0,6420,7050,17385,8230,9180,0,7690,8870,13805,11575,0,0,0,0,0,10705,11990,0,0,12675,0,0,0,0,0,0,0,0,TwoFactory
1410,2690,8905,5920,7900,8410,11825,2175,4580,4795,4095,0,0,0,7255,0,8550,6895,8040,0,0,0,0,3855,8940,10690,5630,6660,7920,5140,6360,25340,22560,0,24565,24575,30590,30600,27085,0,0,0,0,0,28330,0,0,0,0,0,0,VultureHarass
1460,2695,8730,5170,7420,10165,14770,2190,4525,5615,4065,0,0,0,9115,0,10415,9235,10335,0,0,0,0,3905,7240,10565,5290,6760,12370,13300,5925,47905,15590,15690,17000,17020,24630,24645,21085,45450,0,0,46970,0,22710,0,0,0,0,0,0,SiegeExpand
1495,2735,8880,5475,7640,13130,15185,2235,5825,7795,3565,0,0,0,7540,0,8935,6940,8100,0,0,0,0,3965,9225,9790,5225,6195,11765,13650,5875,0,17755,0,19100,19105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SiegeExpand
1395,2515,13120,10150,12390,17515,22600,2145,4390,5140,3435,0,0,0,14955,0,16595,6820,7870,0,0,0,0,4000,5270,5460,5325,11575,7510,6740,9015,24855,23250,27160,24910,0,0,0,5300,6480,0,0,7100,0,27045,28745,0,0,0,0,0,TwoFactory
1455,3455,9490,5635,8260,12025,18685,2220,3585,3870,4305,0,0,4345,8475,0,9850,7030,8090,0,0,0,0,4735,7595,9765,6050,6785,8690,9165,6730,0,13570,18775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bio
1472,2618,9092,5412,7810,14242,19896,2014,11992,0,3276,0,0,0,8582,0,9976,6606,7584,0,0,0,0,3972,7538,11022,5284,6104,10508,10764,5940,36392,25096,25120,26484,26534,44686,42322,37740,39418,44040,41320,41288,0,41906,0,0,0,0,0,0,SiegeExpand
1462,2470,13726,7892,10256,15988,25632,2180,8526,21908,3410,0,0,0,14650,0,16018,8222,9846,0,0,0,0,3756,4776,14020,5030,8594,5662,6282,5668,28834,19126,35034,20522,26330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TwoFactory
1552,2506,11012,7910,13694,22688,26332,2066,7190,7954,3344,0,0,0,10842,0,12434,7990,8958,0,0,0,0,4032,4972,11878,5328,8786,6934,6022,8402,28934,19248,0,21194,21216,36830,36882,28558,35974,0,0,38248,0,33838,0,0,0,0,0,0,TwoFactory
1475,2745,8950,5610,7720,8040,12405,2225,8250,0,4250,0,0,0,7330,0,8770,6520,7900,0,0,0,0,3955,9375,13170,5210,6970,14590,15875,5860,0,17945,0,20060,20080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SiegeExpand
1495,2760,9020,5480,8060,13920,20040,2240,3600,4655,4130,0,0,0,9365,0,10970,7910,9505,0,0,0,0,3970,7655,11380,5215,5865,13445,14205,6050,23595,20455,22050,22035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bio
1455,2750,9460,5155,7275,9625,13945,2330,2470,4270,3780,0,0,0,12050,0,13810,7120,8135,0,0,0,0,3960,6925,10930,5280,8380,5925,7395,6080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bio
1605,2630,9780,7310,7435,9750,11490,2255,8935,10285,4300,0,0,10495,12210,0,14525,6445,7540,0,0,0,0,3970,9090,9520,5270,8325,5950,7020,5945,23210,13990,33445,15305,22975,33420,40535,24835,26400,30230,28135,0,0,27345,0,0,0,54970,57775,0,Standard
1516,2548,10986,8212,14134,19822,24932,2200,5706,6958,3482,0,0,15996,9686,0,11118,8496,9650,0,0,0,0,3834,4632,11678,5606,9112,6526,5096,8854,31096,14740,18118,16328,20390,22256,26446,18148,20424,0,0,22240,0,20408,0,0,0,0,0,0,TwoFactory
1435,3955,16770,14220,19225,26825,0,2155,0,0,3420,0,0,7340,13785,0,15575,8450,9640,0,0,0,0,5270,10975,11185,6530,7190,9260,9675,7180,0,0,0,0,0,0,0,6545,7740,0,0,8375,0,0,0,0,0,0,0,0,FastDropship
1455,2550,0,6235,0,0,0,2155,3485,5520,4525,8860,10015,0,7130,9305,8460,0,0,0,0,0,0,4030,0,0,5790,7925,0,5305,6540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bio
1435,2645,12570,9665,11840,14065,0,2235,5665,7835,3740,0,0,0,12380,0,13775,7525,8555,0,0,0,0,4105,4780,11355,5445,8685,6725,6705,6080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TwoFactory
1475,2490,12880,9085,11600,16985,23435,2160,4805,8105,3400,0,0,0,13640,0,15030,8445,10415,0,0,0,0,3710,4650,12575,4965,8010,6635,6645,5595,25705,18165,0,20450,20460,32560,32590,24765,28285,32355,31460,0,0,30835,0,0,0,0,0,0,TwoFactory
1460,2545,12090,8640,19580,0,0,2160,5440,6455,3400,0,0,0,9620,0,11015,9485,10445,0,0,0,0,3835,4670,11450,5165,9185,6630,6700,8895,24445,20530,0,22310,0,0,0,24765,26655,0,0,27695,0,0,0,0,0,0,0,0,TwoFactory
1460,2600,12155,8600,16595,18395,23350,2210,24585,30745,3665,0,0,0,10315,0,11875,9510,10525,0,0,0,0,3915,5080,12280,5215,9320,7080,7090,9045,25855,16380,0,17665,21790,0,0,30045,0,0,0,0,0,0,0,0,0,0,0,0,TwoFactory
1550,2605,10435,8550,13740,15835,17855,2205,5820,9665,0,0,0,0,11405,0,12865,7505,9060,0,0,0,0,3880,9440,13285,5655,6510,14320,5170,6300,0,0,0,0,0,0,0,5145,6290,19905,0,6920,0,0,0,0,0,0,0,0,FastDropship
1435,2540,11385,8450,16450,16895,25055,2150,5920,8825,3390,0,0,39105,10320,0,11640,8700,9730,0,0,0,0,3780,4715,13390,5545,9155,6655,5050,9035,0,21895,34065,0,0,0,0,21150,26395,22895,34455,0,27045,24640,0,0,0,0,23160,23190,TwoFactory
1425,2545,10595,7875,15005,20930,27645,2135,0,0,4285,0,0,0,13405,0,14685,11215,12185,0,0,0,0,3935,4880,9175,5210,13880,5955,6140,5945,0,10400,36770,11715,38090,36695,0,31550,33765,0,0,35035,0,35210,0,0,0,0,0,0,TwoFactory
1430,2615,14045,8405,11275,15565,15745,2130,0,0,3405,0,0,0,13990,0,16755,7355,8525,0,0,0,0,4395,5230,12270,5675,9285,6370,6490,6300,26645,13825,0,15710,0,0,0,9755,11930,10970,0,12595,0,0,0,0,0,0,0,0,TwoFactory
1490,2665,12770,8560,16495,19015,19270,2250,4395,18590,0,0,0,0,16855,0,19410,13780,16905,0,0,0,0,4190,5325,10035,5565,8960,6480,6795,6470,0,16815,0,18755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TwoFactory
1395,2800,11845,9770,19055,20400,0,2200,12560,0,3495,7895,7150,0,5790,7405,7090,0,0,0,0,0,0,4165,10755,13455,5490,9590,19705,16485,6105,0,0,0,0,0,0,0,5460,6585,0,0,7220,0,0,0,0,0,0,0,0,FastDropship
1430,2705,11025,8180,10435,17435,23450,2145,10125,14615,3410,0,0,0,13455,0,14730,13520,14560,0,0,0,0,4140,9035,9775,5510,7065,9340,9330,6145,0,22125,0,23630,0,0,0,5485,6645,0,0,7265,0,0,0,0,0,0,0,0,FastDropship
1460,2770,12695,7995,9850,14445,16490,2260,4395,0,3580,0,0,0,20395,0,22715,9630,10760,0,0,0,0,4195,8645,9395,5460,6710,9910,9890,6080,0,0,0,0,0,0,0,5520,6640,0,0,7260,0,0,0,0,0,0,0,0,FastDropship
1528,2690,9048,6210,8608,16302,18824,2276,5366,6614,0,0,0,0,11910,0,13264,7632,8646,0,0,0,0,3892,10732,11590,5172,6862,12880,11192,5798,0,14074,21940,16370,21906,0,0,21214,22864,26514,26524,24080,0,22390,0,0,0,0,0,0,SiegeExpand
1505,2650,12595,8150,11155,16575,20270,2205,5605,8055,3565,0,0,0,11045,0,12520,7005,8565,0,0,0,0,3840,9775,12650,5100,6905,14110,11070,5735,49880,30380,31555,33060,33070,39475,39485,5225,6350,0,0,7035,0,37250,0,0,0,0,0,0,FastDropship
1474,2582,13100,11868,17584,19558,20150,2198,6398,8432,4188,0,0,21742,12698,0,14168,8710,9992,0,0,0,0,3744,8538,18938,5246,7346,0,0,5924,6720,5462,0,9512,18972,0,0,5490,6676,30206,30256,7380,0,0,0,0,0,0,0,0,FastDropship
1495,2495,11230,5855,8080,13705,17055,2200,14475,22175,4600,0,0,0,7390,0,8750,8000,9225,0,0,0,0,3775,5100,11710,5040,7170,12030,12100,5950,28660,25045,25095,27235,27245,31700,31710,9655,12265,10875,39155,12920,0,27275,0,0,0,0,0,0,SiegeExpand
1450,2540,12960,8870,10880,14445,16510,2180,10595,12480,17165,28215,0,42125,13610,0,15155,10605,12175,0,0,0,0,3790,14185,21285,8100,9790,41620,39260,8785,34285,6055,26180,14195,19045,28865,34330,5040,7080,6155,21770,8540,7770,19080,0,0,0,0,26150,52105,FastDropship
